flight_id,departure_airport,arrival_airport,scheduled_departure_datetime,actual_departure_datetime,scheduled_arrival_datetime,actual_arrival_datetime,distance_miles
83524,ONT,DTW,2022-07-12 10:40:00,2022-07-12 10:39:00,2022-07-12 15:59:00,2022-07-12 16:01:00,1930
33844,MCO,SAV,2022-07-12 11:04:00,2022-07-12 11:00:00,2022-07-12 12:12:00,2022-07-12 12:02:00,255
70154,MDW,TPA,2022-07-12 11:24:00,2022-07-12 11:28:00,2022-07-12 14:24:00,2022-07-12 14:45:00,998
90972,PDX,DEN,2022-07-12 11:35:00,2022-07-12 11:35:00,2022-07-12 14:33:00,2022-07-12 15:00:00,989
87603,ANC,SFO,2022-07-12 11:38:00,2022-07-12 11:38:00,2022-07-12 17:10:00,2022-07-12 17:08:00,2016
55646,SAV,MSY,2022-07-12 12:37:00,2022-07-12 12:41:00,2022-07-12 14:30:00,2022-07-12 14:31:00,555
75839,SAN,SFO,2022-07-12 12:37:00,2022-07-12 12:36:00,2022-07-12 14:14:00,2022-07-12 14:05:00,446
23276,MCI,IAD,2022-07-12 13:01:00,2022-07-12 13:07:00,2022-07-12 15:49:00,2022-07-12 15:59:00,924
40597,JFK,BUF,2022-07-12 13:20:00,2022-07-12 13:25:00,2022-07-12 14:35:00,2022-07-12 14:44:00,300
65388,IAH,SDF,2022-07-12 13:23:00,2022-07-12 13:24:00,2022-07-12 15:51:00,2022-07-12 15:54:00,788
20152,HNL,RIC,2022-07-12 13:24:00,2022-07-12 13:29:00,2022-07-13 02:00:00,2022-07-13 02:07:00,4838
21474,SEA,PIT,2022-07-12 13:27:00,2022-07-12 13:31:00,2022-07-12 19:15:00,2022-07-12 19:23:00,2120
50028,LGA,FAI,2022-07-12 13:33:00,2022-07-12 13:37:00,2022-07-12 22:12:00,2022-07-12 22:22:00,3259
74024,STL,SJC,2022-07-12 13:35:00,2022-07-12 13:40:00,2022-07-12 18:21:00,2022-07-12 18:26:00,1711
44462,ORD,MSY,2022-07-12 13:40:00,2022-07-12 13:42:00,2022-07-12 16:16:00,2022-07-12 16:23:00,838
25755,CMH,FLL,2022-07-12 14:48:00,2022-07-12 14:52:00,2022-07-12 17:44:00,2022-07-12 17:46:00,975
83324,DEN,MEM,2022-07-12 15:04:00,2022-07-12 15:02:00,2022-07-12 17:44:00,2022-07-12 17:49:00,871
41501,RDU,SAT,2022-07-12 15:08:00,2022-07-12 15:04:00,2022-07-12 18:41:00,2022-07-12 18:38:00,1222
33681,SAV,MCO,2022-07-12 15:32:00,2022-07-12 15:35:00,2022-07-12 16:41:00,2022-07-12 16:39:00,255
23750,MEM,PIT,2022-07-12 15:41:00,2022-07-12 15:49:00,2022-07-12 17:49:00,2022-07-12 18:00:00,651
43868,JAX,ANC,2022-07-12 15:46:00,2022-07-12 15:43:00,2022-07-13 01:28:00,2022-07-13 01:24:00,3681
31457,LAX,DFW,2022-07-12 15:55:00,2022-07-12 15:59:00,2022-07-12 19:30:00,2022-07-12 19:37:00,1232
22429,PDX,LAX,2022-07-12 16:29:00,2022-07-12 16:30:00,2022-07-12 19:04:00,2022-07-12 19:06:00,834
45796,RSW,DEN,2022-07-12 16:31:00,2022-07-12 16:31:00,2022-07-12 21:02:00,2022-07-12 21:00:00,1606
51267,LAX,SMF,2022-07-12 16:38:00,2022-07-12 16:33:00,2022-07-12 18:03:00,2022-07-12 17:59:00,373
34233,SLC,ADW,2022-07-12 16:45:00,2022-07-12 16:40:00,2022-07-12 21:53:00,2022-07-12 21:48:00,1857
61868,TUL,PWM,2022-07-12 16:48:00,2022-07-12 16:59:00,2022-07-12 20:55:00,2022-07-12 21:09:00,1443
51342,RIC,ONT,2022-07-12 16:48:00,2022-07-12 16:53:00,2022-07-12 22:56:00,2022-07-12 22:56:00,2253
38055,FAI,IAH,2022-07-12 17:04:00,2022-07-12 16:59:00,2022-07-13 01:46:00,2022-07-13 01:41:00,3277
88213,JFK,STL,2022-07-12 17:13:00,2022-07-12 17:09:00,2022-07-12 19:56:00,2022-07-12 20:02:00,890
46120,RIC,RSW,2022-07-12 17:34:00,2022-07-12 17:31:00,2022-07-12 20:04:00,2022-07-12 20:16:00,801
51247,EWR,CLE,2022-07-12 17:47:00,2022-07-12 17:47:00,2022-07-12 19:18:00,2022-07-12 19:22:00,403
75371,ADW,PIT,2022-07-12 17:55:00,2022-07-12 17:53:00,2022-07-12 18:57:00,2022-07-12 18:59:00,213
38469,BNA,DEN,2022-07-12 18:15:00,2022-07-12 18:20:00,2022-07-12 21:16:00,2022-07-12 21:19:00,1011
99341,PHL,RDU,2022-07-12 18:23:00,2022-07-12 18:23:00,2022-07-12 19:44:00,2022-07-12 19:48:00,337
17693,DFW,EWR,2022-07-12 18:24:00,2022-07-12 18:25:00,2022-07-12 22:19:00,2022-07-12 22:21:00,1370
84379,MSP,FLL,2022-07-12 18:28:00,2022-07-12 18:34:00,2022-07-12 22:41:00,2022-07-12 22:44:00,1489
92224,TPA,BWI,2022-07-12 18:31:00,2022-07-12 18:28:00,2022-07-12 21:07:00,2022-07-12 21:05:00,844
65206,MCO,LGA,2022-07-12 18:46:00,2022-07-12 18:47:00,2022-07-12 21:39:00,2022-07-12 21:45:00,951
78019,CLT,ADW,2022-07-12 18:53:00,2022-07-12 18:53:00,2022-07-12 20:13:00,2022-07-12 20:19:00,335
67272,FLL,RDU,2022-07-12 19:00:00,2022-07-12 18:58:00,2022-07-12 21:12:00,2022-07-12 21:05:00,682
35801,ONT,OAK,2022-07-12 19:09:00,2022-07-12 19:06:00,2022-07-12 20:33:00,2022-07-12 20:30:00,361
53835,BWI,IAD,2022-07-12 19:18:00,2022-07-12 19:16:00,2022-07-12 19:55:00,2022-07-12 19:53:00,45
74089,PHX,IND,2022-07-12 19:28:00,2022-07-12 19:31:00,2022-07-12 23:41:00,2022-07-12 23:41:00,1485
44410,TUL,BOS,2022-07-12 19:30:00,2022-07-12 19:31:00,2022-07-12 23:29:00,2022-07-12 23:30:00,1391
50920,SAT,EWR,2022-07-12 19:47:00,2022-07-12 19:45:00,2022-07-13 00:12:00,2022-07-13 00:12:00,1567
63953,SAN,SMF,2022-07-12 19:52:00,2022-07-12 20:01:00,2022-07-12 21:34:00,2022-07-12 22:08:00,480
93877,IAD,PIT,2022-07-12 19:57:00,2022-07-12 19:57:00,2022-07-12 20:55:00,2022-07-12 20:54:00,182
89224,TPA,FLL,2022-07-12 20:14:00,2022-07-12 20:19:00,2022-07-12 21:13:00,2022-07-12 21:16:00,196
39715,SAV,LAX,2022-07-12 20:15:00,2022-07-12 20:21:00,2022-07-13 02:07:00,2022-07-13 02:14:00,2147
46882,BUF,MKE,2022-07-12 20:23:00,2022-07-12 20:21:00,2022-07-12 22:03:00,2022-07-12 22:05:00,463
29466,CMH,IAH,2022-07-12 20:45:00,2022-07-12 20:40:00,2022-07-12 23:42:00,2022-07-12 23:42:00,985
27024,PWM,AUS,2022-07-12 20:53:00,2022-07-12 20:51:00,2022-07-13 01:47:00,2022-07-13 01:43:00,1761
59420,PHX,ADW,2022-07-12 21:07:00,2022-07-12 21:10:00,2022-07-13 02:35:00,2022-07-13 02:43:00,1984
85019,SAV,IAH,2022-07-12 21:12:00,2022-07-12 21:40:00,2022-07-12 23:49:00,2022-07-13 00:22:00,849
82971,PDX,SFB,2022-07-12 21:13:00,2022-07-12 21:18:00,2022-07-13 04:01:00,2022-07-13 04:03:00,2519
19020,BNA,MEM,2022-07-12 21:27:00,2022-07-12 21:29:00,2022-07-12 22:27:00,2022-07-12 22:24:00,199
27316,MEM,PWM,2022-07-12 21:33:00,2022-07-12 21:33:00,2022-07-13 01:03:00,2022-07-13 01:00:00,1203
42687,PVD,ORD,2022-07-12 21:40:00,2022-07-12 21:46:00,2022-07-13 00:17:00,2022-07-13 00:15:00,847
81696,SMF,ADW,2022-07-13 06:16:00,2022-07-13 06:20:00,2022-07-13 12:44:00,2022-07-13 12:45:00,2385
67683,ONT,DTW,2022-07-13 06:54:00,2022-07-13 06:57:00,2022-07-13 12:13:00,2022-07-13 12:17:00,1930
47362,BNA,SNA,2022-07-13 06:56:00,2022-07-13 07:02:00,2022-07-13 11:51:00,2022-07-13 11:54:00,1768
86673,IND,SAT,2022-07-13 07:16:00,2022-07-13 07:22:00,2022-07-13 10:14:00,2022-07-13 10:22:00,985
41284,MKE,CVG,2022-07-13 07:27:00,2022-07-13 07:28:00,2022-07-13 08:44:00,2022-07-13 08:42:00,317
81079,ATL,SNA,2022-07-13 07:44:00,2022-07-13 07:41:00,2022-07-13 13:01:00,2022-07-13 12:58:00,1915
11989,SFO,PBI,2022-07-13 07:51:00,2022-07-13 07:54:00,2022-07-13 14:46:00,2022-07-13 14:54:00,2563
88099,MIA,MSP,2022-07-13 07:51:00,2022-07-13 07:48:00,2022-07-13 12:07:00,2022-07-13 12:03:00,1502
35014,SDF,CLT,2022-07-13 08:12:00,2022-07-13 08:11:00,2022-07-13 09:32:00,2022-07-13 09:26:00,335
80544,BOS,ADW,2022-07-13 08:17:00,2022-07-13 10:16:00,2022-07-13 09:46:00,2022-07-13 11:45:00,393
13188,SFO,MSP,2022-07-13 08:29:00,2022-07-13 08:29:00,2022-07-13 12:57:00,2022-07-13 12:55:00,1585
37283,CVG,ONT,2022-07-13 08:45:00,2022-07-13 08:50:00,2022-07-13 13:53:00,2022-07-13 14:03:00,1850
62728,PWM,MIA,2022-07-13 09:03:00,2022-07-13 09:28:00,2022-07-13 12:56:00,2022-07-13 13:19:00,1355
93281,TPA,CLT,2022-07-13 09:05:00,2022-07-13 09:08:00,2022-07-13 10:51:00,2022-07-13 10:55:00,508
35901,SAT,STL,2022-07-13 09:21:00,2022-07-13 09:15:00,2022-07-13 11:49:00,2022-07-13 12:05:00,786
68904,AUS,BUF,2022-07-13 09:38:00,2022-07-13 10:06:00,2022-07-13 13:33:00,2022-07-13 13:57:00,1365
41133,JFK,IND,2022-07-13 09:43:00,2022-07-13 09:54:00,2022-07-13 11:53:00,2022-07-13 12:07:00,663
36452,PHL,PIT,2022-07-13 10:37:00,2022-07-13 10:33:00,2022-07-13 11:47:00,2022-07-13 11:48:00,267
45686,ONT,DTW,2022-07-13 10:40:00,2022-07-13 10:40:00,2022-07-13 15:59:00,2022-07-13 16:09:00,1930
98005,JFK,MDW,2022-07-13 10:44:00,2022-07-13 10:48:00,2022-07-13 13:03:00,2022-07-13 13:10:00,729
33550,ADW,STL,2022-07-13 10:54:00,2022-07-13 10:54:00,2022-07-13 13:13:00,2022-07-13 13:18:00,726
52599,LAX,FAI,2022-07-13 10:56:00,2022-07-13 10:55:00,2022-07-13 17:36:00,2022-07-13 17:30:00,2463
18569,MCO,SAV,2022-07-13 11:04:00,2022-07-13 11:09:00,2022-07-13 12:12:00,2022-07-13 12:20:00,255
38173,ATL,TUL,2022-07-13 11:18:00,2022-07-13 11:17:00,2022-07-13 13:29:00,2022-07-13 13:25:00,672
76316,MDW,TPA,2022-07-13 11:24:00,2022-07-13 11:26:00,2022-07-13 14:24:00,2022-07-13 14:32:00,998
49837,PDX,DEN,2022-07-13 11:35:00,2022-07-13 11:29:00,2022-07-13 14:33:00,2022-07-13 14:24:00,989
25038,ANC,SFO,2022-07-13 11:38:00,2022-07-13 11:37:00,2022-07-13 17:10:00,2022-07-13 17:23:00,2016
70605,SAV,MSY,2022-07-13 12:37:00,2022-07-13 12:34:00,2022-07-13 14:30:00,2022-07-13 14:30:00,555
72787,SAN,SFO,2022-07-13 12:37:00,2022-07-13 12:34:00,2022-07-13 14:14:00,2022-07-13 14:16:00,446
91830,JFK,BUF,2022-07-13 13:20:00,2022-07-13 13:19:00,2022-07-13 14:35:00,2022-07-13 14:31:00,300
86740,HNL,RIC,2022-07-13 13:24:00,2022-07-13 13:25:00,2022-07-14 02:00:00,2022-07-14 02:03:00,4838
93058,SAN,SEA,2022-07-13 13:25:00,2022-07-13 13:22:00,2022-07-13 16:32:00,2022-07-13 16:24:00,1051
93428,LGA,FAI,2022-07-13 13:33:00,2022-07-13 13:46:00,2022-07-13 22:12:00,2022-07-13 22:26:00,3259
74805,SMF,PIT,2022-07-13 14:11:00,2022-07-13 14:11:00,2022-07-13 20:09:00,2022-07-13 20:11:00,2185
10517,CMH,FLL,2022-07-13 14:48:00,2022-07-13 14:53:00,2022-07-13 17:44:00,2022-07-13 17:53:00,975
37541,DEN,MEM,2022-07-13 15:04:00,2022-07-13 15:03:00,2022-07-13 17:44:00,2022-07-13 18:09:00,871
21206,RDU,SAT,2022-07-13 15:08:00,2022-07-13 15:06:00,2022-07-13 18:41:00,2022-07-13 18:39:00,1222
89696,MEM,PIT,2022-07-13 15:41:00,2022-07-13 15:43:00,2022-07-13 17:49:00,2022-07-13 17:57:00,651
98614,JAX,ANC,2022-07-13 15:46:00,2022-07-13 15:43:00,2022-07-14 01:28:00,2022-07-14 01:32:00,3681
77089,PDX,LAX,2022-07-13 16:29:00,2022-07-13 17:35:00,2022-07-13 19:04:00,2022-07-13 20:08:00,834
80729,LAX,SMF,2022-07-13 16:38:00,2022-07-13 16:41:00,2022-07-13 18:03:00,2022-07-13 18:06:00,373
51536,SLC,ADW,2022-07-13 16:45:00,2022-07-13 16:47:00,2022-07-13 21:53:00,2022-07-13 21:55:00,1857
89957,TUL,PWM,2022-07-13 16:48:00,2022-07-13 16:51:00,2022-07-13 20:55:00,2022-07-13 20:56:00,1443
48169,FAI,IAH,2022-07-13 17:04:00,2022-07-13 17:01:00,2022-07-14 01:46:00,2022-07-14 01:44:00,3277
96810,JFK,STL,2022-07-13 17:13:00,2022-07-13 17:15:00,2022-07-13 19:56:00,2022-07-13 20:03:00,890
37166,RIC,RSW,2022-07-13 17:34:00,2022-07-13 17:30:00,2022-07-13 20:04:00,2022-07-13 20:06:00,801
89452,AUS,MCO,2022-07-13 18:12:00,2022-07-13 18:10:00,2022-07-13 21:11:00,2022-07-13 21:15:00,992
15750,BNA,DEN,2022-07-13 18:15:00,2022-07-13 18:18:00,2022-07-13 21:16:00,2022-07-13 21:18:00,1011
74099,PHL,RDU,2022-07-13 18:23:00,2022-07-13 18:33:00,2022-07-13 19:44:00,2022-07-13 19:54:00,337
79012,TPA,BWI,2022-07-13 18:31:00,2022-07-13 18:33:00,2022-07-13 21:07:00,2022-07-13 21:13:00,844
38165,MCO,LGA,2022-07-13 18:46:00,2022-07-13 18:52:00,2022-07-13 21:39:00,2022-07-13 21:51:00,951
23526,CLT,ADW,2022-07-13 18:53:00,2022-07-13 18:58:00,2022-07-13 20:13:00,2022-07-13 20:14:00,335
65331,MCO,MCI,2022-07-13 18:59:00,2022-07-13 19:05:00,2022-07-13 22:09:00,2022-07-13 22:14:00,1072
29024,PIT,TPA,2022-07-13 19:00:00,2022-07-13 18:54:00,2022-07-13 21:41:00,2022-07-13 21:30:00,874
28547,FLL,RDU,2022-07-13 19:00:00,2022-07-13 19:00:00,2022-07-13 21:12:00,2022-07-13 21:14:00,682
44257,ONT,OAK,2022-07-13 19:09:00,2022-07-13 19:12:00,2022-07-13 20:33:00,2022-07-13 20:39:00,361
58178,TUL,BOS,2022-07-13 19:30:00,2022-07-13 19:35:00,2022-07-13 23:29:00,2022-07-13 23:37:00,1391
91708,SAT,EWR,2022-07-13 19:47:00,2022-07-13 19:52:00,2022-07-14 00:12:00,2022-07-14 00:20:00,1567
67915,SAN,SMF,2022-07-13 19:52:00,2022-07-13 19:49:00,2022-07-13 21:34:00,2022-07-13 21:36:00,480
37739,IAD,PIT,2022-07-13 19:57:00,2022-07-13 20:00:00,2022-07-13 20:55:00,2022-07-13 20:55:00,182
88429,SAV,LAX,2022-07-13 20:15:00,2022-07-13 20:18:00,2022-07-14 02:07:00,2022-07-14 02:08:00,2147
14113,BUF,MKE,2022-07-13 20:23:00,2022-07-13 20:22:00,2022-07-13 22:03:00,2022-07-13 22:00:00,463
24437,PHX,ADW,2022-07-13 21:07:00,2022-07-13 21:09:00,2022-07-14 02:35:00,2022-07-14 02:47:00,1984
78533,SAV,IAH,2022-07-13 21:12:00,2022-07-13 21:07:00,2022-07-13 23:49:00,2022-07-13 23:45:00,849
36364,ORD,JAX,2022-07-13 21:24:00,2022-07-13 21:21:00,2022-07-14 00:03:00,2022-07-14 00:01:00,865
15512,MEM,PWM,2022-07-13 21:33:00,2022-07-13 21:36:00,2022-07-14 01:03:00,2022-07-14 01:05:00,1203
88842,PVD,ORD,2022-07-13 21:40:00,2022-07-13 21:39:00,2022-07-14 00:17:00,2022-07-14 00:29:00,847
36302,BWI,ORD,2022-07-13 21:41:00,2022-07-13 21:49:00,2022-07-13 23:44:00,2022-07-13 23:55:00,620
55973,DFW,PDX,2022-07-13 21:49:00,2022-07-13 21:50:00,2022-07-14 02:21:00,2022-07-14 02:16:00,1614
37686,ADW,SEA,2022-07-14 06:22:00,2022-07-14 06:24:00,2022-07-14 12:42:00,2022-07-14 12:43:00,2332
35793,IAD,MEM,2022-07-14 06:31:00,2022-07-14 06:32:00,2022-07-14 08:52:00,2022-07-14 08:48:00,741
38029,ONT,DTW,2022-07-14 06:54:00,2022-07-14 06:53:00,2022-07-14 12:13:00,2022-07-14 12:09:00,1930
54448,ADW,MIA,2022-07-14 07:06:00,2022-07-14 07:11:00,2022-07-14 09:54:00,2022-07-14 10:03:00,921
16215,IND,SAT,2022-07-14 07:16:00,2022-07-14 07:18:00,2022-07-14 10:14:00,2022-07-14 10:15:00,985
45399,ATL,SNA,2022-07-14 07:44:00,2022-07-14 07:51:00,2022-07-14 13:01:00,2022-07-14 13:04:00,1915
45059,SFO,PBI,2022-07-14 07:51:00,2022-07-14 08:12:00,2022-07-14 14:46:00,2022-07-14 15:08:00,2563
39592,IAH,RDU,2022-07-14 08:01:00,2022-07-14 08:00:00,2022-07-14 11:07:00,2022-07-14 11:05:00,1041
83428,SFO,MSP,2022-07-14 08:29:00,2022-07-14 08:38:00,2022-07-14 12:57:00,2022-07-14 13:20:00,1585
69611,RSW,SAT,2022-07-14 08:44:00,2022-07-14 08:43:00,2022-07-14 11:50:00,2022-07-14 11:52:00,1039
71333,CVG,ONT,2022-07-14 08:45:00,2022-07-14 08:48:00,2022-07-14 13:53:00,2022-07-14 14:02:00,1850
40341,SNA,JFK,2022-07-14 08:55:00,2022-07-14 09:00:00,2022-07-14 15:33:00,2022-07-14 15:57:00,2449
81122,PWM,MIA,2022-07-14 09:03:00,2022-07-14 09:07:00,2022-07-14 12:56:00,2022-07-14 13:05:00,1355
88512,TPA,CLT,2022-07-14 09:05:00,2022-07-14 09:06:00,2022-07-14 10:51:00,2022-07-14 10:51:00,508
44571,MSY,SDF,2022-07-14 09:20:00,2022-07-14 09:21:00,2022-07-14 11:23:00,2022-07-14 11:25:00,621
72334,SAT,STL,2022-07-14 09:21:00,2022-07-14 09:20:00,2022-07-14 11:49:00,2022-07-14 11:53:00,786
88468,AUS,BUF,2022-07-14 09:38:00,2022-07-14 09:33:00,2022-07-14 13:33:00,2022-07-14 13:28:00,1365
23104,PHL,PIT,2022-07-14 10:37:00,2022-07-14 10:35:00,2022-07-14 11:47:00,2022-07-14 12:06:00,267
21112,ONT,DTW,2022-07-14 10:40:00,2022-07-14 10:39:00,2022-07-14 15:59:00,2022-07-14 15:59:00,1930
62498,MCO,SAV,2022-07-14 11:04:00,2022-07-14 11:01:00,2022-07-14 12:12:00,2022-07-14 12:07:00,255
10304,MDW,TPA,2022-07-14 11:24:00,2022-07-14 11:29:00,2022-07-14 14:24:00,2022-07-14 14:42:00,998
14515,PDX,DEN,2022-07-14 11:35:00,2022-07-14 11:38:00,2022-07-14 14:33:00,2022-07-14 14:38:00,989
35000,ANC,SFO,2022-07-14 11:38:00,2022-07-14 11:40:00,2022-07-14 17:10:00,2022-07-14 17:16:00,2016
11654,CVG,MDW,2022-07-14 11:49:00,2022-07-14 11:51:00,2022-07-14 12:57:00,2022-07-14 13:03:00,249
93588,IAD,LAX,2022-07-14 12:20:00,2022-07-14 12:25:00,2022-07-14 18:33:00,2022-07-14 18:48:00,2283
37136,PVD,PDX,2022-07-14 12:26:00,2022-07-14 12:32:00,2022-07-14 19:16:00,2022-07-14 19:21:00,2529
55819,SAV,MSY,2022-07-14 12:37:00,2022-07-14 13:39:00,2022-07-14 14:30:00,2022-07-14 15:29:00,555
88688,SAN,SFO,2022-07-14 12:37:00,2022-07-14 12:40:00,2022-07-14 14:14:00,2022-07-14 14:31:00,446
53823,AUS,MCI,2022-07-14 12:55:00,2022-07-14 12:53:00,2022-07-14 15:03:00,2022-07-14 15:05:00,650
12760,RNO,SLC,2022-07-14 12:59:00,2022-07-14 12:57:00,2022-07-14 14:32:00,2022-07-14 14:34:00,420
94270,CLE,ORD,2022-07-14 13:08:00,2022-07-14 13:08:00,2022-07-14 14:25:00,2022-07-14 14:22:00,314
45703,JFK,BUF,2022-07-14 13:20:00,2022-07-14 13:25:00,2022-07-14 14:35:00,2022-07-14 14:45:00,300
67081,HNL,RIC,2022-07-14 13:24:00,2022-07-14 13:20:00,2022-07-15 02:00:00,2022-07-15 02:01:00,4838
80240,LGA,FAI,2022-07-14 13:33:00,2022-07-14 14:05:00,2022-07-14 22:12:00,2022-07-14 22:49:00,3259
36298,DTW,PBI,2022-07-14 14:00:00,2022-07-14 14:04:00,2022-07-14 17:14:00,2022-07-14 17:24:00,1089
79031,RSW,DEN,2022-07-14 16:31:00,2022-07-14 16:58:00,2022-07-14 21:02:00,2022-07-14 21:32:00,1606
30126,CMH,FLL,2022-07-14 14:48:00,2022-07-14 14:52:00,2022-07-14 17:44:00,2022-07-14 17:59:00,975
34481,SLC,EWR,2022-07-14 14:52:00,2022-07-14 14:51:00,2022-07-14 20:17:00,2022-07-14 20:24:00,1964
52817,DEN,MEM,2022-07-14 15:04:00,2022-07-14 15:07:00,2022-07-14 17:44:00,2022-07-14 17:52:00,871
65725,RDU,SAT,2022-07-14 15:08:00,2022-07-14 15:11:00,2022-07-14 18:41:00,2022-07-14 18:47:00,1222
27976,MEM,PIT,2022-07-14 15:41:00,2022-07-14 15:42:00,2022-07-14 17:49:00,2022-07-14 17:54:00,651
32929,JAX,ANC,2022-07-14 15:46:00,2022-07-14 15:41:00,2022-07-15 01:28:00,2022-07-15 01:26:00,3681
64251,PDX,LAX,2022-07-14 16:29:00,2022-07-14 16:33:00,2022-07-14 19:04:00,2022-07-14 19:11:00,834
45130,LAX,SMF,2022-07-14 16:38:00,2022-07-14 16:40:00,2022-07-14 18:03:00,2022-07-14 18:06:00,373
45851,SLC,ADW,2022-07-14 16:45:00,2022-07-14 16:46:00,2022-07-14 21:53:00,2022-07-14 22:08:00,1857
13378,TUL,PWM,2022-07-14 16:48:00,2022-07-14 16:54:00,2022-07-14 20:55:00,2022-07-14 20:57:00,1443
83631,ADW,SJC,2022-07-14 16:53:00,2022-07-14 16:55:00,2022-07-14 23:28:00,2022-07-14 23:46:00,2428
19591,FAI,IAH,2022-07-14 17:04:00,2022-07-14 17:06:00,2022-07-15 01:46:00,2022-07-15 01:51:00,3277
54162,JFK,STL,2022-07-14 17:13:00,2022-07-14 17:14:00,2022-07-14 19:56:00,2022-07-14 20:00:00,890
57510,PDX,LGA,2022-07-14 17:22:00,2022-07-14 17:17:00,2022-07-14 23:58:00,2022-07-15 00:11:00,2439
54632,RIC,RSW,2022-07-14 17:34:00,2022-07-14 17:32:00,2022-07-14 20:04:00,2022-07-14 20:02:00,801
20281,MDW,SAN,2022-07-14 17:42:00,2022-07-14 19:49:00,2022-07-14 22:31:00,2022-07-15 00:38:00,1725
40637,BNA,DEN,2022-07-14 18:15:00,2022-07-14 19:24:00,2022-07-14 21:16:00,2022-07-14 22:27:00,1011
75633,PHL,RDU,2022-07-14 18:23:00,2022-07-14 18:19:00,2022-07-14 19:44:00,2022-07-14 19:35:00,337
70166,TPA,BWI,2022-07-14 18:31:00,2022-07-14 18:55:00,2022-07-14 21:07:00,2022-07-14 21:27:00,844
96112,MCO,LGA,2022-07-14 18:46:00,2022-07-14 18:40:00,2022-07-14 21:39:00,2022-07-14 21:38:00,951
92505,CLT,ADW,2022-07-14 18:53:00,2022-07-14 18:56:00,2022-07-14 20:13:00,2022-07-14 20:22:00,335
44837,FLL,RDU,2022-07-14 19:00:00,2022-07-14 19:06:00,2022-07-14 21:12:00,2022-07-14 21:22:00,682
78632,SLC,MEM,2022-07-14 19:06:00,2022-07-14 19:09:00,2022-07-14 22:45:00,2022-07-14 22:44:00,1259
82336,ONT,OAK,2022-07-14 19:09:00,2022-07-14 19:10:00,2022-07-14 20:33:00,2022-07-14 20:42:00,361
79247,TUL,BOS,2022-07-14 19:30:00,2022-07-14 19:30:00,2022-07-14 23:29:00,2022-07-14 23:28:00,1391
64326,SAT,EWR,2022-07-14 19:47:00,2022-07-14 19:46:00,2022-07-15 00:12:00,2022-07-15 00:06:00,1567
55991,SAN,SMF,2022-07-14 19:52:00,2022-07-14 19:55:00,2022-07-14 21:34:00,2022-07-14 21:32:00,480
50497,IAD,PIT,2022-07-14 19:57:00,2022-07-14 19:58:00,2022-07-14 20:55:00,2022-07-14 20:57:00,182
33282,SAV,LAX,2022-07-14 20:15:00,2022-07-14 20:11:00,2022-07-15 02:07:00,2022-07-15 02:05:00,2147
98023,BUF,MKE,2022-07-14 20:23:00,2022-07-14 20:27:00,2022-07-14 22:03:00,2022-07-14 22:03:00,463
39820,PHX,ADW,2022-07-14 21:07:00,2022-07-14 21:04:00,2022-07-15 02:35:00,2022-07-15 02:36:00,1984
38248,SAV,IAH,2022-07-14 21:12:00,2022-07-14 21:23:00,2022-07-14 23:49:00,2022-07-14 23:57:00,849
81631,RIC,SAV,2022-07-14 21:22:00,2022-07-14 21:19:00,2022-07-14 22:57:00,2022-07-14 22:59:00,431
64675,MEM,PWM,2022-07-14 21:33:00,2022-07-14 21:34:00,2022-07-15 01:03:00,2022-07-15 01:00:00,1203
98219,PVD,ORD,2022-07-14 21:40:00,2022-07-14 21:43:00,2022-07-15 00:17:00,2022-07-15 00:20:00,847
90761,PHL,SNA,2022-07-14 21:53:00,2022-07-14 21:49:00,2022-07-15 04:19:00,2022-07-15 04:14:00,2375
75064,ONT,DTW,2022-07-15 06:54:00,2022-07-15 06:55:00,2022-07-15 12:13:00,2022-07-15 12:15:00,1930
15768,CMH,PHL,2022-07-15 07:13:00,2022-07-15 07:13:00,2022-07-15 08:44:00,2022-07-15 08:46:00,405
48437,IND,SAT,2022-07-15 07:16:00,2022-07-15 07:23:00,2022-07-15 10:14:00,2022-07-15 10:19:00,985
45600,ATL,SNA,2022-07-15 07:44:00,2022-07-15 07:49:00,2022-07-15 13:01:00,2022-07-15 13:06:00,1915
37750,SFO,PBI,2022-07-15 07:51:00,2022-07-15 07:56:00,2022-07-15 14:46:00,2022-07-15 14:48:00,2563
62578,SFO,MSP,2022-07-15 08:29:00,2022-07-15 08:38:00,2022-07-15 12:57:00,2022-07-15 13:09:00,1585
28795,CVG,ONT,2022-07-15 08:45:00,2022-07-15 08:41:00,2022-07-15 13:53:00,2022-07-15 13:56:00,1850
99109,PWM,MIA,2022-07-15 09:03:00,2022-07-15 09:06:00,2022-07-15 12:56:00,2022-07-15 13:03:00,1355
50613,SFB,ADW,2022-07-15 09:03:00,2022-07-15 09:06:00,2022-07-15 11:23:00,2022-07-15 11:27:00,737
34007,TPA,CLT,2022-07-15 09:05:00,2022-07-15 09:08:00,2022-07-15 10:51:00,2022-07-15 10:59:00,508
72483,SAT,STL,2022-07-15 09:21:00,2022-07-15 09:23:00,2022-07-15 11:49:00,2022-07-15 11:48:00,786
36171,AUS,BUF,2022-07-15 09:38:00,2022-07-15 09:41:00,2022-07-15 13:33:00,2022-07-15 13:35:00,1365
66509,SNA,STL,2022-07-15 09:57:00,2022-07-15 09:55:00,2022-07-15 14:22:00,2022-07-15 14:26:00,1566
